"","user","scheme","site","event","timeTaken_sec"
"1","ipt401","unknown;N/A","HS-2011-104","testing",0
"447","ipt403","testpasstiles;ImageP","studentlife","testing",52
"448","ipt403","testpasstiles;ImageP","studentlife","testing",54
"449","ipt403","testpasstiles;ImageP","studentlife","testing",73
"450","ipt403","testpasstiles;ImageP","studentlife","testing",73
"451","ipt403","testpasstiles;ImageP","studentlife","testing",81
"452","ipt403","testpasstiles;ImageP","studentlife","testing",100
"453","ipt403","testpasstiles;ImageP","studentlife","testing",100
"454","ipt403","unknown;ImagePasstil","studentlife","Successful Login",101
"455","ipt403","testpasstiles;ImageP","voteforyou","Created Password",0
"456","ipt403","testpasstiles;ImageP","voteforyou","testing",1
"457","ipt403","testpasstiles;ImageP","voteforyou","testing",1
"458","ipt403","testpasstiles;ImageP","voteforyou","testing",1
"459","ipt403","testpasstiles;ImageP","voteforyou","testing",26
"460","ipt403","testpasstiles;ImageP","voteforyou","testing",27
"461","ipt403","testpasstiles;ImageP","voteforyou","testing",30
"462","ipt403","testpasstiles;ImageP","voteforyou","testing",49
"463","ipt403","testpasstiles;ImageP","voteforyou","testing",49
"464","ipt403","testpasstiles;ImageP","voteforyou","testing",52
"465","ipt403","testpasstiles;ImageP","voteforyou","testing",52
"466","ipt403","testpasstiles;ImageP","voteforyou","testing",52
"467","ipt403","testpasstiles;ImageP","voteforyou","testing",70
"468","ipt403","testpasstiles;ImageP","voteforyou","testing",92
"469","ipt403","testpasstiles;ImageP","voteforyou","testing",92
"470","ipt403","testpasstiles;ImageP","voteforyou","Created Password",0
"471","ipt403","testpasstiles;ImageP","voteforyou","testing",0
"472","ipt403","testpasstiles;ImageP","voteforyou","testing",1
"473","ipt403","testpasstiles;ImageP","voteforyou","testing",1
"474","ipt403","testpasstiles;ImageP","voteforyou","testing",15
"475","ipt403","testpasstiles;ImageP","voteforyou","testing",33
"476","ipt403","testpasstiles;ImageP","voteforyou","testing",33
"477","ipt403","testpasstiles;ImageP","voteforyou","Created Password",0
"478","ipt403","testpasstiles;ImageP","voteforyou","testing",0
"479","ipt403","testpasstiles;ImageP","voteforyou","testing",1
"480","ipt403","testpasstiles;ImageP","voteforyou","testing",1
"481","ipt403","testpasstiles;ImageP","voteforyou","testing",24
"482","ipt403","testpasstiles;ImageP","voteforyou","testing",37
"483","ipt403","testpasstiles;ImageP","voteforyou","testing",37
"484","ipt403","testpasstiles;ImageP","voteforyou","testing",40
"485","ipt403","testpasstiles;ImageP","voteforyou","testing",40
"486","ipt403","testpasstiles;ImageP","voteforyou","testing",41
"487","ipt403","testpasstiles;ImageP","voteforyou","testing",43
"488","ipt403","testpasstiles;ImageP","voteforyou","testing",57
"489","ipt403","testpasstiles;ImageP","voteforyou","testing",57
"490","ipt403","testpasstiles;ImageP","voteforyou","testing",81
"491","ipt403","testpasstiles;ImageP","voteforyou","testing",102
"492","ipt403","testpasstiles;ImageP","voteforyou","testing",103
"493","ipt403","unknown;ImagePasstil","voteforyou","Successful Login",103
"494","ipt403","unknown;N/A","HS-2011-1031","testing",179
"495","ipt403","unknown;N/A","HS-2011-1031","testing",181
"496","ipt403","unknown;N/A","HS-2011-1031","testing",187
"497","ipt403","unknown;N/A","HS-2011-1041","testing",453
"498","ipt403","testpasstiles;ImageP","studentlife","testing",87418
"499","ipt403","testpasstiles;ImageP","studentlife","testing",87446
"500","ipt403","testpasstiles;ImageP","studentlife","testing",87446
"501","ipt403","unknown;ImagePasstil","studentlife","Successful Login",87447
"502","ipt403","testpasstiles;ImageP","wvacation","testing",87482
"503","ipt403","testpasstiles;ImageP","wvacation","testing",87507
"504","ipt403","testpasstiles;ImageP","wvacation","testing",87507
"505","ipt403","unknown;ImagePasstil","wvacation","Successful Login",87508
"506","ipt403","testpasstiles;ImageP","voteforyou","testing",87549
"507","ipt403","testpasstiles;ImageP","voteforyou","testing",87576
"508","ipt403","testpasstiles;ImageP","voteforyou","testing",87576
"509","ipt403","unknown;ImagePasstil","voteforyou","Successful Login",87577
"510","ipt403","unknown;N/A","HS-2011-1042","testing",87635
"511","ipt403","unknown;N/A","HS-2011-1042","testing",96366
"512","ipt403","testpasstiles;ImageP","studentlife","testing",261839
"513","ipt403","testpasstiles;ImageP","studentlife","testing",261856
"514","ipt403","testpasstiles;ImageP","studentlife","testing",261856
"515","ipt403","unknown;ImagePasstil","studentlife","Failed Login",261856
"516","ipt403","testpasstiles;ImageP","studentlife","testing",261863
"517","ipt403","testpasstiles;ImageP","studentlife","testing",261882
"518","ipt403","testpasstiles;ImageP","studentlife","testing",261883
"519","ipt403","unknown;ImagePasstil","studentlife","Successful Login",261883
"520","ipt403","testpasstiles;ImageP","voteforyou","testing",261929
"521","ipt403","testpasstiles;ImageP","voteforyou","testing",261950
"522","ipt403","testpasstiles;ImageP","voteforyou","testing",261950
"523","ipt403","unknown;ImagePasstil","voteforyou","Failed Login",261951
"524","ipt403","testpasstiles;ImageP","voteforyou","testing",261956
"525","ipt403","testpasstiles;ImageP","voteforyou","testing",261977
"526","ipt403","testpasstiles;ImageP","voteforyou","testing",261978
"527","ipt403","unknown;ImagePasstil","voteforyou","Successful Login",261978
"528","ipt403","testpasstiles;ImageP","wvacation","testing",262010
"529","ipt403","testpasstiles;ImageP","wvacation","testing",262028
"530","ipt403","testpasstiles;ImageP","wvacation","testing",262028
"531","ipt403","unknown;ImagePasstil","wvacation","Successful Login",262029
"532","ipt403","unknown;N/A","HS-2011-1043","testing",264551
"533","ipt403","testpasstiles;ImageP","studentlife","testing",519099
"534","ipt403","testpasstiles;ImageP","studentlife","testing",519126
"535","ipt403","testpasstiles;ImageP","studentlife","testing",519126
"536","ipt403","unknown;ImagePasstil","studentlife","Successful Login",519127
"537","ipt403","testpasstiles;ImageP","wvacation","testing",519159
"538","ipt403","testpasstiles;ImageP","wvacation","testing",519180
"539","ipt403","testpasstiles;ImageP","wvacation","testing",519180
"540","ipt403","unknown;ImagePasstil","wvacation","Successful Login",519181
"541","ipt403","testpasstiles;ImageP","voteforyou","testing",519226
"542","ipt403","testpasstiles;ImageP","voteforyou","testing",519246
"543","ipt403","testpasstiles;ImageP","voteforyou","testing",519246
"544","ipt403","unknown;ImagePasstil","voteforyou","Successful Login",519249
"545","ipt403","unknown;N/A","HS-2011-1044","testing",519326
"546","ipt403","testpasstiles;ImageP","voteforyou","testing",649632
"547","ipt403","testpasstiles;ImageP","voteforyou","testing",649651
"548","ipt403","testpasstiles;ImageP","voteforyou","testing",649651
"549","ipt403","unknown;ImagePasstil","voteforyou","Successful Login",649651
"550","ipt403","testpasstiles;ImageP","wvacation","testing",649656
"551","ipt403","testpasstiles;ImageP","wvacation","testing",649674
"552","ipt403","testpasstiles;ImageP","wvacation","testing",649675
"553","ipt403","unknown;ImagePasstil","wvacation","Successful Login",649675
"554","ipt403","testpasstiles;ImageP","studentlife","testing",649750
"555","ipt403","testpasstiles;ImageP","studentlife","testing",649766
"556","ipt403","testpasstiles;ImageP","studentlife","testing",649766
"557","ipt403","unknown;ImagePasstil","studentlife","Successful Login",649767
"558","ipt403","unknown;N/A","HS-2011-1045","testing",649950
"559","ipt404","unknown;N/A","HS-2011-104","testing",-1807
"560","ipt404","testpasstiles;ImageP","wvacation","Created Password",0
"561","ipt404","testpasstiles;ImageP","wvacation","testing",5
"562","ipt404","testpasstiles;ImageP","wvacation","testing",7
"563","ipt404","testpasstiles;ImageP","wvacation","testing",9
"564","ipt404","testpasstiles;ImageP","wvacation","testing",21
"565","ipt404","testpasstiles;ImageP","wvacation","testing",24
"566","ipt404","testpasstiles;ImageP","wvacation","testing",89
"567","ipt404","testpasstiles;ImageP","wvacation","testing",90
"568","ipt404","testpasstiles;ImageP","wvacation","testing",102
"569","ipt404","testpasstiles;ImageP","wvacation","testing",104
"570","ipt404","testpasstiles;ImageP","wvacation","testing",118
"571","ipt404","testpasstiles;ImageP","wvacation","testing",119
"572","ipt404","testpasstiles;ImageP","wvacation","testing",125
"573","ipt404","testpasstiles;ImageP","wvacation","testing",137
"574","ipt404","testpasstiles;ImageP","wvacation","testing",154
"575","ipt404","testpasstiles;ImageP","wvacation","testing",158
"576","ipt404","testpasstiles;ImageP","wvacation","testing",166
"577","ipt404","testpasstiles;ImageP","wvacation","testing",177
"578","ipt404","testpasstiles;ImageP","wvacation","testing",191
"579","ipt404","testpasstiles;ImageP","wvacation","testing",192
"580","ipt404","testpasstiles;ImageP","wvacation","testing",202
"581","ipt404","testpasstiles;ImageP","wvacation","testing",203
"582","ipt404","testpasstiles;ImageP","wvacation","testing",203
"583","ipt404","testpasstiles;ImageP","wvacation","testing",210
"584","ipt404","testpasstiles;ImageP","wvacation","testing",241
"585","ipt404","testpasstiles;ImageP","wvacation","testing",278
"586","ipt404","testpasstiles;ImageP","wvacation","testing",279
"587","ipt404","testpasstiles;ImageP","wvacation","testing",300
"588","ipt404","testpasstiles;ImageP","wvacation","testing",313
"589","ipt404","testpasstiles;ImageP","wvacation","testing",315
"590","ipt404","testpasstiles;ImageP","wvacation","testing",414
"591","ipt404","testpasstiles;ImageP","wvacation","testing",426
"592","ipt404","testpasstiles;ImageP","wvacation","testing",426
"593","ipt404","unknown;ImagePasstil","wvacation","Successful Login",428
"594","ipt404","testpasstiles;ImageP","studentlife","Created Password",0
"595","ipt404","testpasstiles;ImageP","studentlife","testing",1
"596","ipt404","testpasstiles;ImageP","studentlife","testing",4
"597","ipt404","testpasstiles;ImageP","studentlife","testing",5
"598","ipt404","testpasstiles;ImageP","studentlife","testing",42
"599","ipt404","testpasstiles;ImageP","studentlife","testing",52
"600","ipt404","testpasstiles;ImageP","studentlife","testing",53
"601","ipt404","testpasstiles;ImageP","studentlife","testing",60
"602","ipt404","testpasstiles;ImageP","studentlife","testing",61
"603","ipt404","testpasstiles;ImageP","studentlife","testing",62
"604","ipt404","testpasstiles;ImageP","studentlife","testing",67
"605","ipt404","testpasstiles;ImageP","studentlife","testing",83
"606","ipt404","testpasstiles;ImageP","studentlife","testing",84
"607","ipt404","testpasstiles;ImageP","studentlife","testing",97
"608","ipt404","testpasstiles;ImageP","studentlife","testing",113
"609","ipt404","testpasstiles;ImageP","studentlife","testing",114
"610","ipt404","unknown;ImagePasstil","studentlife","Successful Login",115
"611","ipt404","testpasstiles;ImageP","voteforyou","Created Password",0
"612","ipt404","testpasstiles;ImageP","voteforyou","testing",2
"613","ipt404","testpasstiles;ImageP","voteforyou","testing",5
"614","ipt404","testpasstiles;ImageP","voteforyou","testing",6
"615","ipt404","testpasstiles;ImageP","voteforyou","testing",79
"616","ipt404","testpasstiles;ImageP","voteforyou","testing",79
"617","ipt404","testpasstiles;ImageP","voteforyou","testing",85
"618","ipt404","testpasstiles;ImageP","voteforyou","testing",94
"619","ipt404","testpasstiles;ImageP","voteforyou","testing",113
"620","ipt404","testpasstiles;ImageP","voteforyou","testing",114
"621","ipt404","testpasstiles;ImageP","voteforyou","testing",121
"622","ipt404","testpasstiles;ImageP","voteforyou","testing",145
"623","ipt404","testpasstiles;ImageP","voteforyou","testing",146
"624","ipt404","testpasstiles;ImageP","voteforyou","testing",163
"625","ipt404","testpasstiles;ImageP","voteforyou","testing",164
"626","ipt404","testpasstiles;ImageP","voteforyou","testing",171
"627","ipt404","testpasstiles;ImageP","voteforyou","testing",172
"628","ipt404","testpasstiles;ImageP","voteforyou","testing",173
"629","ipt404","testpasstiles;ImageP","voteforyou","testing",179
"630","ipt404","testpasstiles;ImageP","voteforyou","testing",199
"631","ipt404","testpasstiles;ImageP","voteforyou","testing",200
"632","ipt404","testpasstiles;ImageP","voteforyou","testing",214
"633","ipt404","testpasstiles;ImageP","voteforyou","testing",228
"634","ipt404","testpasstiles;ImageP","voteforyou","testing",228
"635","ipt404","unknown;ImagePasstil","voteforyou","Successful Login",229
"636","ipt404","unknown;N/A","HS-2011-1041","testing",943
"637","ipt404","unknown;N/A","HS-2011-1041","testing",984
"638","ipt404","testpasstiles;ImageP","wvacation","testing",46886
"639","ipt404","testpasstiles;ImageP","wvacation","testing",46902
"640","ipt404","testpasstiles;ImageP","wvacation","testing",46903
"641","ipt404","unknown;ImagePasstil","wvacation","Successful Login",46903
"642","ipt404","testpasstiles;ImageP","wvacation","testing",46914
"643","ipt404","testpasstiles;ImageP","wvacation","testing",46923
"644","ipt404","testpasstiles;ImageP","wvacation","testing",46924
"645","ipt404","unknown;ImagePasstil","wvacation","Successful Login",46924
"646","ipt404","testpasstiles;ImageP","studentlife","testing",53329
"647","ipt404","unknown;N/A","HS-2011-1042","testing",95202
"648","ipt404","testpasstiles;ImageP","studentlife","testing",132185
"649","ipt404","testpasstiles;ImageP","studentlife","testing",132205
"650","ipt404","testpasstiles;ImageP","studentlife","testing",132206
"651","ipt404","unknown;ImagePasstil","studentlife","Failed Login",132207
"652","ipt404","testpasstiles;ImageP","wvacation","testing",132232
"653","ipt404","testpasstiles;ImageP","wvacation","testing",132238
"654","ipt404","testpasstiles;ImageP","wvacation","testing",132251
"655","ipt404","testpasstiles;ImageP","wvacation","testing",132260
"656","ipt404","testpasstiles;ImageP","wvacation","testing",132261
"657","ipt404","unknown;ImagePasstil","wvacation","Successful Login",132261
"658","ipt404","testpasstiles;ImageP","voteforyou","testing",132338
"659","ipt404","testpasstiles;ImageP","voteforyou","testing",132369
"660","ipt404","testpasstiles;ImageP","voteforyou","testing",132382
"661","ipt404","testpasstiles;ImageP","voteforyou","testing",132389
"662","ipt404","testpasstiles;ImageP","voteforyou","testing",132414
"663","ipt404","testpasstiles;ImageP","voteforyou","testing",132442
"664","ipt404","testpasstiles;ImageP","voteforyou","testing",132442
"665","ipt404","unknown;ImagePasstil","voteforyou","Failed Login",132443
"666","ipt404","testpasstiles;ImageP","voteforyou","testing",132862
"667","ipt404","testpasstiles;ImageP","voteforyou","testing",132907
"668","ipt404","testpasstiles;ImageP","voteforyou","testing",132941
"669","ipt404","unknown;ImagePasstil","voteforyou","Failed Login",132942
"670","ipt404","testpasstiles;ImageP","studentlife","Created Password",0
"671","ipt404","testpasstiles;ImageP","studentlife","Created Password",0
"672","ipt404","testpasstiles;ImageP","studentlife","testing",1
"673","ipt404","testpasstiles;ImageP","studentlife","testing",2
"674","ipt404","testpasstiles;ImageP","studentlife","testing",2
"675","ipt404","testpasstiles;ImageP","studentlife","testing",224
"676","ipt404","testpasstiles;ImageP","studentlife","testing",224
"677","ipt404","testpasstiles;ImageP","studentlife","testing",308
"678","ipt404","testpasstiles;ImageP","studentlife","testing",317
"679","ipt404","testpasstiles;ImageP","studentlife","testing",317
"680","ipt404","testpasstiles;ImageP","studentlife","testing",321
"681","ipt404","testpasstiles;ImageP","studentlife","testing",321
"682","ipt404","testpasstiles;ImageP","studentlife","testing",321
"683","ipt404","testpasstiles;ImageP","studentlife","testing",328
"684","ipt404","testpasstiles;ImageP","studentlife","testing",335
"685","ipt404","testpasstiles;ImageP","studentlife","testing",336
"686","ipt404","unknown;ImagePasstil","studentlife","testing",336
"687","ipt404","unknown;ImagePasstil","studentlife","testing",336
"688","ipt404","testpasstiles;ImageP","studentlife","testing",351
"689","ipt404","testpasstiles;ImageP","studentlife","testing",364
"690","ipt404","testpasstiles;ImageP","studentlife","testing",364
"691","ipt404","unknown;ImagePasstil","studentlife","Successful Login",365
